"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"1",0.889162561576355,0.513513513513513,0,0.0371739130434783,0.0015625,0.9999997882988,0.524451653870987,0.0073607114034687,0,0.603478948408776,0.0194015621152963,0.0461538461538462,0.00683211678832117,0.741176470588235,0.340909090909091,0.0945558739255014
"2",0.370689655172414,0.486486486486487,0.0244782608695652,0.0434782608695652,0.0625,0.40683972598943,0.278864550827542,0.0736223409924931,0,0.24451472623048,0.024558944130372,0.0451612903225806,0.0364963503649635,0.647058823529412,0.664772727272727,0
"3",0.740147783251232,0.423423423423423,0,0.007,0.0171875,0.263080177558556,0.163255438780468,0.0178155406331369,0.0232558139534884,0.196283850563352,0.0200564677680043,0.0491315136476427,0.00286861313868613,0.611764705882353,0.664772727272727,0.243553008595989
"4",1,0.471471471471471,0.956521739130435,1,0.0421875,0.589253169264921,0.677214496944246,0.162561478842142,0,0.533702312710022,0.0204657838009468,0.0476426799007444,0.167883211678832,0.811764705882353,0.664772727272727,0.469914040114613
"5",0,0.105105105105105,0.00569565217391304,0.000130434782608696,0.0002046875,2.73896645365169e-06,1.77539690477304e-06,0.000217745496627229,0,0.00296501284838901,1.63547951386644e-05,0.0466501240694789,8.75912408759124e-05,0.647058823529412,0.0852272727272728,0
"6",0.567733990147783,0.375375375375375,0.0206521739130435,0.0230434782608696,0.001,0.0960656875739519,0.125579149265311,0.00285200919708251,0.0232558139534884,0.145680964617513,0.0215873097312093,0.0476426799007444,0.00461313868613139,0.588235294117647,0.664772727272727,0.0687679083094556
"7",0.481527093596059,0.447447447447447,0,0.173913043478261,0.0375,0.442508289410309,0.226689186590072,0.0701277541759932,0,0.3757659616525,0.0211206894536548,0.0451612903225806,0.0802919708029197,0.541176470588235,0.664772727272727,0
"8",0.397783251231527,0.279279279279279,0.000652173913043478,0.0123478260869565,0.0012484375,0.264044124126299,0.174465294837205,0.00310020860932194,0.0232558139534884,0.0762996639652105,0.0212844158668318,0.0466501240694789,0.00403649635036496,0.729411764705882,0.380681818181818,0.0830945558739255
"9",0.780788177339901,0.402402402402402,0,0.826086956521739,0.040625,0.603534396762546,0.273804077849971,0.140088011816119,0.0930232558139535,0.220596955920142,0.0204657838009468,0.0491315136476427,0.153284671532847,0.694117647058824,0.664772727272727,0.33810888252149
"10",0.460591133004926,0.438438438438438,0.0122608695652174,0.434782608695652,0.0390625,0.397047333150941,0.190434989995638,0.0894629451981789,0.0697674418604651,0.192132832575608,0.0204657838009468,0.0461538461538462,0.0802919708029197,0.694117647058824,0.664772727272727,0.0286532951289398
"11",0.827586206896552,0.528528528528528,0,0.0869565217391304,0.0234375,0.434248995897922,0.219932617769474,0.0372299118359143,0,0.596362917572643,0.0204657838009468,0.0496277915632754,0.0291970802919708,0.623529411764706,0.664772727272727,0.564469914040115
"12",0.533251231527094,0.486486486486487,0,0.0392608695652174,0.028125,0.263073909362164,0.142263145778432,0.0456671691562743,0,0.46768135995256,0.0171093923308182,0.0446650124069479,0.072992700729927,0.529411764705882,0.664772727272727,0
"13",0.495073891625616,0.297297297297297,0.0171739130434783,0.0170869565217391,0.0007046875,0.221389836627239,0.195754670921307,0.00308041356417401,0.0232558139534884,0.24550306384661,0.0163726234715216,0.0456575682382134,0.00300729927007299,0.6,0.664772727272727,0
"14",0.38423645320197,0.432432432432432,0.0244782608695652,0.0434782608695652,0.0625,0.556251432155329,0.308939774394397,0.0738294276186561,0.0465116279069767,0.361929235026685,0.0184192036362342,0.0446650124069479,0.0364963503649635,0.670588235294118,0.664772727272727,0.0143266475644699
"15",0.552955665024631,0.429429429429429,0.0244782608695652,0.0434782608695652,0.0625,0.117408365063377,0.107581359042659,0.0696739908333714,0.0232558139534884,0.140343941490413,0.0176005715703492,0.0481389578163772,0.0145985401459854,0.576470588235294,0.664772727272727,0.137535816618911
"16",0.901477832512315,0.408408408408408,0,0.0325217391304348,0.0234375,0.382668199765554,0.324641976419178,0.0312076500236018,0,0.501087171377743,0.0184192036362342,0.0481389578163772,0.0218978102189781,0.658823529411765,0.664772727272727,0.33810888252149
"17",0.316502463054187,0.429429429429429,0.00347826086956522,0.00873913043478261,0.034375,0.186210088646708,0.0887207259242864,0.034560626132505,0.0930232558139535,0.0863807076497331,0.0184192036362342,0.0456575682382134,0.00157664233576642,0.588235294117647,0.664772727272727,0
"18",0.864532019704433,0.498498498498498,0,0.826086956521739,0.040625,0.819558966283081,0.589082610993376,0.133535851872154,0.0697674418604651,0.340185807471832,0.0180098876032917,0.0476426799007444,0.153284671532847,0.764705882352941,0.380681818181818,0.35243553008596
"19",0.550492610837438,0.387387387387387,0.0109565217391304,0.0434782608695652,0.0625,0.316978119586999,0.219379285734153,0.0823519559027302,0.0930232558139535,0.0954734137181261,0.0204657838009468,0.0471464019851117,0.0802919708029197,0.6,0.664772727272727,0.166189111747851
"20",0.554187192118227,0.297297297297297,0.00817391304347826,0.0312173913043478,0.015625,0.235396865049214,0.158690301539328,0.0191433313538288,0.0232558139534884,0.0672069578968175,0.0184192036362342,0.0476426799007444,0.00595620437956204,0.611764705882353,0.380681818181818,0.114613180515759
